,/driver/blink/data,/driver/eye_open/data,/driver/eye_opening_rate/data,/driver/face_pitch/data,/driver/face_roll/data,/driver/face_yaw/data,/driver/gaze_horizontal/data,/driver/gaze_vertical/data,/gps_m2/distance/from_last_intersection/field_of_view,/gps_m2/distance/from_last_intersection/max_range,/gps_m2/distance/from_last_intersection/min_range,/gps_m2/distance/from_last_intersection/radiation_type,/gps_m2/distance/from_last_intersection/range,/gps_m2/distance/to_next_intersection/field_of_view,/gps_m2/distance/to_next_intersection/max_range,/gps_m2/distance/to_next_intersection/min_range,/gps_m2/distance/to_next_intersection/radiation_type,/gps_m2/distance/to_next_intersection/range,/gps_m2/link_id/data,/gps_m2/road/curvature/data,/gps_m2/road/intersection/data,/gps_m2/road/lanes/data,/gps_m2/road/traffic_light/data,/gps_m2/road/type/data,/gps_m2/road/width/data,/gps_m2/vehicle/acceleration/accel/linear/y,/gps_m2/vehicle/acceleration/accel/linear/x,/gps_m2/vehicle/acceleration/accel/linear/z,/gps_m2/vehicle/acceleration/accel/angular/y,/gps_m2/vehicle/acceleration/accel/angular/x,/gps_m2/vehicle/acceleration/accel/angular/z,/gps_m2/vehicle/back_state/data,/gps_m2/vehicle/direction/data,/gps_m2/vehicle/gnss/altitude,/gps_m2/vehicle/gnss/latitude,/gps_m2/vehicle/gnss/longitude,/gps_m2/vehicle/gnss/position_covariance_type,/gps_m2/vehicle/gnss_reliability/data,/gps_m2/vehicle/movement/data,/gps_m2/vehicle/pitch_angle/data,/gps_m2/vehicle/speed/data,/gps_m2/vehicle/turn_state/data,/gps_m2/vehicle/yaw_rate/data,/mobileye/01/data,/mobileye/02/data,/mobileye/03/data,/mobileye/04/data,/mobileye/06/data,/mobileye/07/data,/mobileye/08/data,/mobileye/09/data,/mobileye/10/data,/mobileye/11/data,/mobileye/12/data,/mobileye/13/data,/mobileye/14/data,/mobileye/15/data,/mobileye/16/data,/mobileye/17/data,/mobileye/18/data,/mobileye/19/data,/mobileye/20/data,/mobileye/21/data,/mobileye/22/data,/mobileye/23/data,/mobileye/24/data,/mobileye/25/data,/mobileye/26/data,/mobileye/27/data,/mobileye/28/data,/mobileye/29/data,/mobileye/30/data,/mobileye/31/data,/mobileye/32/data,/mobileye/33/data,/mobileye/34/data,/mobileye/35/data,/mobileye/36/data,/mobileye/37/data,/mobileye/38/data,/mobileye/39/data,/mobileye/40/data,/mobileye/41/data,/mobileye/42/data,/mobileye/43/data,/mobileye/44/data,/mobileye/45/data,/mobileye/46/data,/mobileye/47/data,/mobileye/48/data,/mobileye/49/data,/mobileye/50/data,/mobileye/51/data,/vehicle/acceleration/accel/linear/y,/vehicle/acceleration/accel/linear/x,/vehicle/acceleration/accel/linear/z,/vehicle/acceleration/accel/angular/y,/vehicle/acceleration/accel/angular/x,/vehicle/acceleration/accel/angular/z,/vehicle/analog/back_signal/data,/vehicle/analog/brake_signal/data,/vehicle/analog/speed_pulse/data,/vehicle/analog/turn_signal/data,/vehicle/extracted_can/brake_pedal_hydraulic/data,/vehicle/extracted_can/gas_pedal_position/data,/vehicle/extracted_can/headlight_state/data,/vehicle/extracted_can/seat_belt_state/data,/vehicle/extracted_can/speed/data,/vehicle/extracted_can/steering_angle/data,/vehicle/gnss/altitude,/vehicle/gnss/latitude,/vehicle/gnss/longitude,/vehicle/gnss/position_covariance_type
2017-05-15 06:27:04.412287608,1.0,1.0731707317073171,5.299999911610673,-1.2000000476837158,-0.6000000238418579,-20.799999237060547,-25.353334426879883,-3.3199998537699376,0.0,0.0,0.0,0.0,81.02333323160808,0.0,0.0,0.0,0.0,16.486666997273762,201386621.0,-0.0001900000061141327,0.0,6.0,0.0,3.0,2.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.182088033333336,136.94482309999998,0.0,2.0,1.190000057220459,-0.23333333929379782,45.25,0.0,0.0,0.0,1.0,-1.899999976158142,1.0199999809265137,0.003559748331705729,0.0,-7.366000014978151e-05,6.0,1.2000000476837158,0.0,2.0,0.0,0.0,0.0,26.4375,-2048.0,250.0,0.0,49.0,15.770833333333334,0.25,0.0,1.0,0.5,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.30000001192092896,-0.9766666889190674,17.0,26.4375,-2.875,0.0,0.0,2.9791666666666665,0.0,3.0,0.0,-1.0,1.5,59.333333333333336,2.0,-2048.0,0.009999999776482582,6.286666552225749,-0.06000000000000001,0.13266666666666665,0.9503333333333334,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,0.0,35.18528106060606,136.942072020202,0.0
2017-05-15 06:27:04.442237356,1.0,1.048780487804878,5.399999909284638,-2.4000000953674316,-1.7000000476837158,-18.0,-14.9916672706604,-6.049999793370564,0.0,0.0,0.0,0.0,81.47666676839192,0.0,0.0,0.0,0.0,16.03333346048991,201386621.0,-0.0001900000061141327,0.0,6.0,0.0,3.0,2.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.182091666666665,136.9448242,0.0,2.0,1.190000057220459,-0.2666666756073634,45.209999084472656,0.0,0.0,0.0,1.0,-1.899999976158142,1.0199999809265137,0.004060109456380208,0.0,-7.492999914878358e-05,6.0,1.2000000476837158,0.0,2.0,0.0,0.0,0.0,26.5,-2048.0,250.0,0.0,49.0,15.791666666666666,0.25,0.0,1.0,0.5,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.30000001192092896,-0.9833333492279053,17.0,26.5,-2.875,0.0,0.0,3.0208333333333335,0.0,3.0,0.0,-1.0,1.5,59.666666666666664,2.0,-2048.0,0.019999999552965164,6.263333161671956,0.012999999999999984,0.11733333333333333,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,0.0,35.185283636363636,136.94207287878788,0.0
2017-05-15 06:27:04.472187104,1.0,1.024390243902439,5.499999906958603,-2.0999999046325684,-2.200000047683716,-15.600000381469727,-4.630000114440918,-8.779999732971191,0.0,0.0,0.0,0.0,81.93000030517578,0.0,0.0,0.0,0.0,15.579999923706055,201386621.0,-0.0001900000061141327,0.0,6.0,0.0,3.0,2.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.1820953,136.9448253,0.0,2.0,1.190000057220459,-0.30000001192092896,45.16999816894531,0.0,0.0,0.0,1.0,-1.899999976158142,1.0199999809265137,0.0045604705810546875,0.0,-7.619999814778566e-05,6.0,1.2000000476837158,0.0,2.0,0.0,0.0,0.0,26.5625,-2048.0,250.0,0.0,49.0,15.8125,0.25,0.0,1.0,0.5,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.30000001192092896,-0.9900000095367432,17.0,26.5625,-2.875,0.0,0.0,3.0625,0.0,3.0,0.0,-1.0,1.5,60.0,2.0,-2048.0,0.029999999329447746,6.239999771118164,0.086,0.102,1.133,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,0.0,35.18528621212121,136.94207373737373,0.0
2017-05-15 06:27:04.502136852,1.0,1.0,5.599999904632568,-0.800000011920929,-3.299999952316284,-11.199999809265137,2.819999933242798,-3.7799999713897705,0.0,0.0,0.0,0.0,82.18000030517578,0.0,0.0,0.0,0.0,15.329999923706055,201386621.0,-0.0001900000061141327,0.0,6.0,0.0,3.0,2.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.182097725,136.944826375,0.0,2.0,1.190000057220459,-0.30000001192092896,45.129998207092285,0.0,0.0,0.0,1.0,-1.899999976158142,1.0199999809265137,0.004817485809326172,0.0,-7.810499846527819e-05,6.0,1.2000000476837158,0.0,2.0,0.0,0.0,0.0,26.625,-2048.0,250.0,0.0,49.0,15.8125,0.25,0.0,1.0,0.5,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.2475000098347664,-0.9950000047683716,17.0,26.625,-2.875,0.0,0.0,3.0625,0.0,3.0,0.0,-1.0,1.5,60.25,2.0,-2048.0,0.03749999916180968,6.217499852180481,0.06849999999999999,0.13225,1.084,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,35.18528878787879,136.94207459595958,0.0
2017-05-15 06:27:04.532086600,1.0,1.0,6.699999809265137,5.5,0.0,-2.4000000953674316,6.739999771118164,11.869999885559082,0.0,0.0,0.0,0.0,82.43000030517578,0.0,0.0,0.0,0.0,15.079999923706055,201386621.0,-0.0001900000061141327,0.0,6.0,0.0,3.0,2.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.18210015,136.94482745,0.0,2.0,1.190000057220459,-0.30000001192092896,45.08999824523926,0.0,0.0,0.0,1.0,-1.899999976158142,1.0199999809265137,0.005074501037597656,0.0,-8.000999878277071e-05,6.0,1.2000000476837158,0.0,2.0,0.0,0.0,0.0,26.6875,-2048.0,250.0,0.0,49.0,15.8125,0.25,0.0,1.0,0.5,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.19500000774860382,-1.0,17.0,26.6875,-2.875,0.0,0.0,3.0625,0.0,3.0,0.0,-1.0,1.5,60.5,2.0,-2048.0,0.04499999899417162,6.194999933242798,0.051,0.1625,1.0350000000000001,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,35.18529136363637,136.94207545454543,0.0
2017-05-15 06:27:04.562036348,1.0,1.0,8.300000190734863,3.700000047683716,-0.4000000059604645,-5.099999904632568,-6.760000228881836,7.840000152587891,0.0,0.0,0.0,0.0,82.68000030517578,0.0,0.0,0.0,0.0,14.829999923706055,201386621.0,-0.0001900000061141327,0.0,6.0,0.0,3.0,2.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.182102575,136.944828525,0.0,2.0,1.190000057220459,-0.30000001192092896,45.04999828338623,0.0,0.0,0.0,1.0,-1.899999976158142,1.0199999809265137,0.005331516265869141,0.0,-8.191499910026323e-05,6.0,1.2000000476837158,0.0,2.0,0.0,0.0,0.0,26.75,-2048.0,250.0,0.0,49.0,15.8125,0.25,0.0,1.0,0.5,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.14250000566244125,-1.0049999952316284,17.0,26.75,-2.875,0.0,0.0,3.0625,0.0,3.0,0.0,-1.0,1.5,60.75,2.0,-2048.0,0.052499998826533556,6.172500014305115,0.0335,0.19275,0.986,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,35.185293939393944,136.9420763131313,0.0
2017-05-15 06:27:04.591986096,1.0,1.0,8.650000095367432,3.9499999284744263,-0.7000000029802322,-5.599999904632568,-6.890000104904175,8.880000114440918,0.0,0.0,0.0,0.0,82.93000030517578,0.0,0.0,0.0,0.0,14.579999923706055,201386621.0,-0.0001900000061141327,0.0,6.0,0.0,3.0,2.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.182105,136.9448296,0.0,2.0,1.190000057220459,-0.30000001192092896,45.0099983215332,0.0,0.0,0.0,1.0,-1.899999976158142,1.0199999809265137,0.005588531494140625,0.0,-8.381999941775575e-05,6.0,1.2000000476837158,0.0,2.0,0.0,0.0,0.0,26.8125,-2048.0,250.0,0.0,49.0,15.8125,0.25,0.0,1.0,0.5,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.09000000357627869,-1.0099999904632568,17.0,26.8125,-2.875,0.0,0.0,3.0625,0.0,3.0,0.0,-1.0,1.5,61.0,2.0,-2048.0,0.05999999865889549,6.150000095367432,0.016,0.223,0.937,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,35.185296515151514,136.94207717171716,0.0
2017-05-15 06:27:04.621935844,1.0,1.0,9.0,4.199999809265137,-1.0,-6.099999904632568,-7.019999980926514,9.920000076293945,0.0,0.0,0.0,0.0,83.38999938964844,0.0,0.0,0.0,0.0,14.116666475931803,201386621.0,-0.0001900000061141327,0.0,6.0,0.0,3.0,2.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.182108633333335,136.94483069999998,0.0,2.0,1.2566667000452678,-0.30000001192092896,44.96666590372721,0.0,0.0,0.0,1.0,-1.9099999964237213,1.0149999856948853,0.005291461944580078,0.0,-8.477249866700731e-05,6.0,1.2000000476837158,0.0,2.0,0.0,0.0,0.0,26.9375,-2048.0,250.0,0.0,49.0,15.828125,0.25,0.0,1.0,0.5,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,3.8999999836087227,-1.0250000059604645,17.0,26.9375,-2.859375,0.0,0.0,3.078125,0.0,3.0,0.0,-1.0,1.5,61.25,2.0,-2048.0,0.04499999899417162,6.102500081062317,-0.03633333333333332,0.10833333333333335,1.0073333333333334,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,35.18529909090909,136.942078030303,0.0
2017-05-15 06:27:04.651885592,1.0,1.0,8.699999809265137,4.0,-1.899999976158142,-4.5,-3.6500000953674316,10.619999885559082,0.0,0.0,0.0,0.0,83.8499984741211,0.0,0.0,0.0,0.0,13.653333028157553,201386621.0,-0.0001900000061141327,0.0,6.0,0.0,3.0,2.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.182112266666664,136.9448318,0.0,2.0,1.3233333428700764,-0.30000001192092896,44.923333485921226,0.0,0.0,0.0,1.0,-1.9200000166893005,1.0099999904632568,0.004994392395019531,0.0,-8.572499791625887e-05,6.0,1.2000000476837158,0.0,2.0,0.0,0.0,0.0,27.0625,-2048.0,250.0,0.0,49.0,15.84375,0.25,0.0,1.0,0.5,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,7.709999963641167,-1.0400000214576721,17.0,27.0625,-2.84375,0.0,0.0,3.09375,0.0,3.0,0.0,-1.0,1.5,61.5,2.0,-2048.0,0.029999999329447746,6.055000066757202,-0.08866666666666664,-0.006333333333333302,1.0776666666666666,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.5,0.0,0.0,43.0,3.0,0.0,35.18530166666667,136.9420788888889,0.0
2017-05-15 06:27:04.681835340,1.0,1.0,8.899999618530273,5.0,-1.7999999523162842,-4.199999809265137,-2.880000114440918,10.720000267028809,0.0,0.0,0.0,0.0,84.30999755859375,0.0,0.0,0.0,0.0,13.1899995803833,201386621.0,-0.0001900000061141327,0.0,6.0,0.0,3.0,2.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.1821159,136.9448329,0.0,2.0,1.3899999856948853,-0.30000001192092896,44.880001068115234,0.0,0.0,0.0,1.0,-1.9300000369548798,1.0049999952316284,0.004697322845458984,0.0,-8.667749716551043e-05,6.0,1.2000000476837158,0.0,2.0,0.0,0.0,0.0,27.1875,-2048.0,250.0,0.0,49.0,15.859375,0.25,0.0,1.0,0.5,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,11.51999994367361,-1.0550000369548798,17.0,27.1875,-2.828125,0.0,0.0,3.109375,0.0,3.0,0.0,-1.0,1.5,61.75,2.0,-2048.0,0.014999999664723873,6.007500052452087,-0.141,-0.121,1.148,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,1.5,0.0,0.0,43.0,3.0,0.0,35.185304242424245,136.94207974747474,0.0
2017-05-15 06:27:04.711785088,1.0,1.0,8.699999809265137,5.199999809265137,-1.899999976158142,-4.400000095367432,-3.1600000858306885,9.869999885559082,0.0,0.0,0.0,0.0,56.2066650390625,0.0,0.0,0.0,0.0,57.030001958211265,201386621.33333334,-0.0001900000061141327,0.3333333333333333,6.0,0.0,3.0,2.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.18211986666667,136.944834,0.0,2.0,1.3233333428700764,-0.30000001192092896,44.84333419799805,0.0,0.033333333830038704,0.0,1.0,-1.940000057220459,1.0,0.0044002532958984375,0.0,-8.762999641476199e-05,6.0,1.2000000476837158,0.0,2.0,0.0,0.0,0.0,27.3125,-2048.0,250.0,0.0,49.0,15.875,0.25,0.0,1.0,0.5,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,15.329999923706055,-1.0700000524520874,17.0,27.3125,-2.8125,0.0,0.0,3.125,0.0,3.0,0.0,-1.0,1.5,62.0,2.0,-2048.0,0.0,5.960000038146973,-0.059999999999999984,-0.046666666666666676,1.0323333333333333,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,2.5,0.0,0.0,43.0,3.0,0.0,35.18530681818182,136.94208060606059,0.0
2017-05-15 06:27:04.741734836,1.0,1.0,8.399999618530273,3.9000000953674316,-2.0999999046325684,-4.099999904632568,-5.010000228881836,9.489999771118164,0.0,0.0,0.0,0.0,28.10333251953125,0.0,0.0,0.0,0.0,100.87000433603923,201386621.66666666,-0.0001900000061141327,0.6666666666666666,6.0,0.0,3.0,2.0,0.0,-0.3666666666666667,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.182123833333335,136.9448351,0.0,2.0,1.2566667000452678,-0.30000001192092896,44.80666732788086,0.0,0.06666666766007741,0.0,1.0,-1.940000057220459,1.0,0.004411061604817708,0.0,-8.762999641476199e-05,6.0,1.2666666905085247,0.0,2.0,0.0,0.0,0.0,27.416666666666668,-2048.0,250.0,0.0,49.0,15.895833333333334,0.25,0.0,1.0,0.5,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,15.320000012715658,-1.0766667127609253,17.0,27.416666666666668,-2.8125,0.0,0.0,3.125,0.0,3.0,0.0,-1.0,1.5,62.333333333333336,2.0,-2048.0,0.0,5.926666736602783,0.02100000000000002,0.027666666666666645,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,3.75,0.0,0.0,43.0,3.0,0.0,35.18530939393939,136.94208146464646,0.0
2017-05-15 06:27:04.771684584,1.0,1.0,8.600000381469727,3.799999952316284,-2.0999999046325684,-4.099999904632568,-4.300000190734863,9.289999961853027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.7100067138672,201386622.0,-0.0001900000061141327,1.0,6.0,0.0,3.0,2.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.1821278,136.9448362,0.0,2.0,1.190000057220459,-0.30000001192092896,44.77000045776367,0.0,0.10000000149011612,0.0,1.0,-1.940000057220459,1.0,0.0044218699137369795,0.0,-8.762999641476199e-05,6.0,1.3333333333333333,0.0,2.0,0.0,0.0,0.0,27.520833333333332,-2048.0,250.0,0.0,49.0,15.916666666666666,0.25,0.0,1.0,0.5,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,15.31000010172526,-1.0833333730697632,17.0,27.520833333333332,-2.8125,0.0,0.0,3.125,0.0,3.0,0.0,-1.0,1.5,62.666666666666664,2.0,-2048.0,0.0,5.893333435058594,0.102,0.102,0.801,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,5.0,0.0,0.0,43.0,3.0,0.0,35.18531196969697,136.9420823232323,0.0
2017-05-15 06:27:04.801634332,1.0,1.0,7.900000095367432,4.900000095367432,-1.899999976158142,-3.200000047683716,-3.319999933242798,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.7100067138672,201386622.0,-0.0001900000061141327,0.75,6.0,0.0,3.0,2.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.182130525000005,136.944837,0.0,2.0,1.190000057220459,-0.30000001192092896,44.73500061035156,0.0,0.10000000149011612,0.0,1.0,-1.940000057220459,1.0,0.00443267822265625,0.0,-8.762999641476199e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,27.625,-2048.0,250.0,0.0,49.0,15.9375,0.25,0.0,1.0,0.5,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,15.300000190734863,-1.090000033378601,17.0,27.625,-2.8125,0.0,0.0,3.125,0.0,3.0,0.0,-1.0,1.5,63.0,2.0,-2048.0,0.0,5.860000133514404,0.03449999999999999,0.10975,0.81375,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,6.25,0.0,0.0,43.0,3.0,0.0,35.185314545454546,136.94208318181816,0.0
2017-05-15 06:27:04.831584080,1.0,1.0,9.0,4.900000095367432,-1.7999999523162842,-3.5999999046325684,-3.5199999809265137,15.180000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.7100067138672,201386622.0,-0.0001900000061141327,0.5,6.0,0.0,3.0,2.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.18213325000001,136.94483780000002,0.0,2.0,1.190000057220459,-0.30000001192092896,44.70000076293945,0.0,0.10000000149011612,0.0,1.0,-1.9466667175292969,0.9933333396911621,0.004210154215494792,0.0,-8.762999641476199e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,27.770833333333332,-2048.0,250.0,0.0,49.0,15.9375,0.2708333333333333,0.0,1.0,0.4791666666666667,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,15.230000178019205,-1.1200000047683716,17.0,27.770833333333332,-2.7916666666666665,0.0,0.0,3.1458333333333335,0.0,3.0,0.0,-1.0,1.5,63.333333333333336,2.0,-2048.0,0.0,5.790000120798747,-0.033000000000000015,0.1175,0.8265,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,7.5,0.0,0.0,43.0,3.0,0.0,35.18531712121212,136.942084040404,0.0
2017-05-15 06:27:04.861533828,1.0,1.0,9.0,4.5,-3.0,-0.8999999761581421,4.690000057220459,12.699999809265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.7100067138672,201386622.0,-0.0001900000061141327,0.25,6.0,0.0,3.0,2.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.182135975,136.9448386,0.0,2.0,1.190000057220459,-0.30000001192092896,44.665000915527344,0.0,0.10000000149011612,0.0,1.0,-1.9533333778381348,0.9866666793823242,0.003987630208333333,0.0,-8.762999641476199e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,27.916666666666668,-2048.0,250.0,0.0,49.0,15.9375,0.2916666666666667,0.0,1.0,0.4583333333333333,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,15.160000165303549,-1.149999976158142,17.0,27.916666666666668,-2.7708333333333335,0.0,0.0,3.1666666666666665,0.0,3.0,0.0,-1.0,1.5,63.666666666666664,2.0,-2048.0,0.0,5.720000108083089,-0.10050000000000002,0.12525,0.83925,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,10.0,0.0,0.0,43.0,3.0,0.0,35.1853196969697,136.9420848989899,0.0
2017-05-15 06:27:04.891483576,1.0,1.0,9.100000381469727,4.300000190734863,-2.799999952316284,-0.699999988079071,1.7599999904632568,9.710000038146973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.7100067138672,201386622.0,-0.0001900000061141327,0.0,6.0,0.0,3.0,2.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.1821387,136.9448394,0.0,2.0,1.190000057220459,-0.30000001192092896,44.630001068115234,0.0,0.10000000149011612,0.0,1.0,-1.9600000381469727,0.9800000190734863,0.003765106201171875,0.0,-8.762999641476199e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,28.0625,-2048.0,250.0,0.0,49.0,15.9375,0.3125,0.0,1.0,0.4375,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,15.09000015258789,-1.1799999475479126,17.0,28.0625,-2.75,0.0,0.0,3.1875,0.0,3.0,0.0,-1.0,1.5,64.0,2.0,-2048.0,0.0,5.650000095367432,-0.168,0.133,0.852,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,11.5,0.0,0.0,43.0,3.0,0.0,35.18532227272728,136.94208575757574,0.0
2017-05-15 06:27:04.921433324,1.0,1.0,9.050000190734863,4.3500001430511475,-2.649999976158142,-1.5500000417232513,1.659999966621399,10.014999866485596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.7100067138672,201386622.0,-0.000196666670187066,0.0,6.0,0.0,3.0,2.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.182141933333334,136.9448405,0.0,2.0,1.190000057220459,-0.30000001192092896,44.59333419799805,0.0,0.10000000149011612,0.0,1.0,-1.965000033378601,0.9750000089406967,0.0033769607543945312,0.0,-8.477249684801791e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,28.125,-2048.0,250.0,0.0,49.0,15.953125,0.3125,0.0,1.0,0.421875,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,15.067500114440918,-1.1899999678134918,17.0,28.125,-2.75,0.0,0.0,3.171875,0.0,3.0,0.0,-1.0,1.5,64.25,2.0,-2048.0,3.8324999809265137,5.627500057220459,-0.078,0.094,0.934,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,13.5,0.0,0.0,43.0,3.0,0.0,35.185324848484846,136.9420866161616,0.0
2017-05-15 06:27:04.951383072,1.0,1.0,9.0,4.400000095367432,-2.5,-2.4000000953674316,1.559999942779541,10.319999694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.7100067138672,201386622.0,-0.0002033333342599993,0.0,6.0,0.0,3.0,2.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,14.699999809265137,0.0,35.18214516666667,136.94484160000002,0.0,2.0,1.190000057220459,-0.30000001192092896,44.55666732788086,0.0,0.10000000149011612,0.0,1.0,-1.9700000286102295,0.9699999988079071,0.0029888153076171875,0.0,-8.191499728127383e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,28.1875,-2048.0,250.0,0.0,49.0,15.96875,0.3125,0.0,1.0,0.40625,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,15.045000076293945,-1.199999988079071,17.0,28.1875,-2.75,0.0,0.0,3.15625,0.0,3.0,0.0,-1.0,1.5,64.5,2.0,-2048.0,7.664999961853027,5.605000019073486,0.01200000000000001,0.05500000000000001,1.016,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,16.0,0.0,0.0,43.0,3.0,0.0,35.18532742424242,136.94208747474747,0.0
